Benchmark,instruction_number,arithmetic_type,simd_type,instruction,bit,result
namd_r,1355,mul,sd,"vmulsd xmm5, xmm5, xmm0
",48,No Issues
namd_r,1470,mul,sd,"vmulsd xmm10, xmm13, qword ptr [rax+0x70]
",0,No Issues
namd_r,1470,mul,sd,"vmulsd xmm10, xmm13, qword ptr [rax+0x70]
",16,No Issues
namd_r,1470,mul,sd,"vmulsd xmm10, xmm13, qword ptr [rax+0x70]
",28,SDC
namd_r,1470,mul,sd,"vmulsd xmm10, xmm13, qword ptr [rax+0x70]
",48,Crashed
namd_r,760,add,pd,"vaddpd xmm3, xmm2, xmmword ptr [rsp+0x60]
",0,No Issues
namd_r,760,add,pd,"vaddpd xmm3, xmm2, xmmword ptr [rsp+0x60]
",16,No Issues
namd_r,760,add,pd,"vaddpd xmm3, xmm2, xmmword ptr [rsp+0x60]
",28,No Issues
namd_r,760,add,pd,"vaddpd xmm3, xmm2, xmmword ptr [rsp+0x60]
",48,Crashed
namd_r,760,add,pd,"vaddpd xmm3, xmm2, xmmword ptr [rsp+0x60]
",0,No Issues
namd_r,760,add,pd,"vaddpd xmm3, xmm2, xmmword ptr [rsp+0x60]
",16,SDC
namd_r,760,add,pd,"vaddpd xmm3, xmm2, xmmword ptr [rsp+0x60]
",28,No Issues
namd_r,760,add,pd,"vaddpd xmm3, xmm2, xmmword ptr [rsp+0x60]
",48,Crashed
namd_r,1287,add,sd,"vaddsd xmm14, xmm14, qword ptr [rax+0x8]
",0,No Issues
namd_r,1287,add,sd,"vaddsd xmm14, xmm14, qword ptr [rax+0x8]
",16,No Issues
namd_r,1287,add,sd,"vaddsd xmm14, xmm14, qword ptr [rax+0x8]
",28,Crashed
namd_r,1287,add,sd,"vaddsd xmm14, xmm14, qword ptr [rax+0x8]
",48,Crashed
namd_r,414,mul,pd,"vmulpd xmm1, xmm0, xmm2
",0,No Issues
namd_r,414,mul,pd,"vmulpd xmm1, xmm0, xmm2
",16,No Issues
namd_r,414,mul,pd,"vmulpd xmm1, xmm0, xmm2
",28,Crashed
namd_r,414,mul,pd,"vmulpd xmm1, xmm0, xmm2
",48,Crashed
namd_r,414,mul,pd,"vmulpd xmm1, xmm0, xmm2
",0,No Issues
namd_r,414,mul,pd,"vmulpd xmm1, xmm0, xmm2
",16,No Issues
namd_r,414,mul,pd,"vmulpd xmm1, xmm0, xmm2
",28,Crashed
namd_r,414,mul,pd,"vmulpd xmm1, xmm0, xmm2
",48,Crashed
namd_r,1306,add,sd,"vaddsd xmm6, xmm6, qword ptr [rax+0x98]
",0,No Issues
namd_r,1306,add,sd,"vaddsd xmm6, xmm6, qword ptr [rax+0x98]
",16,No Issues
namd_r,1306,add,sd,"vaddsd xmm6, xmm6, qword ptr [rax+0x98]
",28,SDC
namd_r,1306,add,sd,"vaddsd xmm6, xmm6, qword ptr [rax+0x98]
",48,Crashed
namd_r,929,sub,sd,"vsubsd xmm10, xmm1, xmm10
",0,No Issues
namd_r,929,sub,sd,"vsubsd xmm10, xmm1, xmm10
",16,No Issues
namd_r,929,sub,sd,"vsubsd xmm10, xmm1, xmm10
",28,No Issues
namd_r,929,sub,sd,"vsubsd xmm10, xmm1, xmm10
",48,No Issues
namd_r,929,sub,sd,"vsubsd xmm10, xmm1, xmm10
",0,No Issues
namd_r,929,sub,sd,"vsubsd xmm10, xmm1, xmm10
",16,No Issues
namd_r,929,sub,sd,"vsubsd xmm10, xmm1, xmm10
",28,No Issues
namd_r,929,sub,sd,"vsubsd xmm10, xmm1, xmm10
",48,No Issues
namd_r,835,sub,pd,"vsubpd xmm1, xmm3, xmm1
",0,No Issues
namd_r,835,sub,pd,"vsubpd xmm1, xmm3, xmm1
",16,No Issues
namd_r,835,sub,pd,"vsubpd xmm1, xmm3, xmm1
",28,No Issues
namd_r,835,sub,pd,"vsubpd xmm1, xmm3, xmm1
",48,Crashed
namd_r,835,sub,pd,"vsubpd xmm1, xmm3, xmm1
",0,No Issues
namd_r,835,sub,pd,"vsubpd xmm1, xmm3, xmm1
",16,SDC
namd_r,835,sub,pd,"vsubpd xmm1, xmm3, xmm1
",28,No Issues
namd_r,835,sub,pd,"vsubpd xmm1, xmm3, xmm1
",48,Crashed
namd_r,816,mul,sd,"vmulsd xmm10, xmm2, xmm0
",0,No Issues
namd_r,816,mul,sd,"vmulsd xmm10, xmm2, xmm0
",16,No Issues
namd_r,816,mul,sd,"vmulsd xmm10, xmm2, xmm0
",28,No Issues
namd_r,816,mul,sd,"vmulsd xmm10, xmm2, xmm0
",48,No Issues
namd_r,816,mul,sd,"vmulsd xmm10, xmm2, xmm0
",0,No Issues
namd_r,816,mul,sd,"vmulsd xmm10, xmm2, xmm0
",16,No Issues
namd_r,816,mul,sd,"vmulsd xmm10, xmm2, xmm0
",28,No Issues
namd_r,816,mul,sd,"vmulsd xmm10, xmm2, xmm0
",48,No Issues
namd_r,337,mul,sd,"vmulsd xmm11, xmm7, qword ptr [rax+0x30]
",0,No Issues
namd_r,337,mul,sd,"vmulsd xmm11, xmm7, qword ptr [rax+0x30]
",16,No Issues
namd_r,337,mul,sd,"vmulsd xmm11, xmm7, qword ptr [rax+0x30]
",28,No Issues
namd_r,337,mul,sd,"vmulsd xmm11, xmm7, qword ptr [rax+0x30]
",48,No Issues
namd_r,337,mul,sd,"vmulsd xmm11, xmm7, qword ptr [rax+0x30]
",0,No Issues
namd_r,337,mul,sd,"vmulsd xmm11, xmm7, qword ptr [rax+0x30]
",16,No Issues
namd_r,337,mul,sd,"vmulsd xmm11, xmm7, qword ptr [rax+0x30]
",28,No Issues
namd_r,337,mul,sd,"vmulsd xmm11, xmm7, qword ptr [rax+0x30]
",48,Crashed
namd_r,1167,add,sd,"vaddsd xmm2, xmm4, xmm2
",0,No Issues
namd_r,1167,add,sd,"vaddsd xmm2, xmm4, xmm2
",16,No Issues
namd_r,1167,add,sd,"vaddsd xmm2, xmm4, xmm2
",28,Crashed
namd_r,1167,add,sd,"vaddsd xmm2, xmm4, xmm2
",48,Crashed
namd_r,896,add,sd,"vaddsd xmm2, xmm2, qword ptr [rax+0x8]
",0,No Issues
namd_r,896,add,sd,"vaddsd xmm2, xmm2, qword ptr [rax+0x8]
",16,No Issues
namd_r,896,add,sd,"vaddsd xmm2, xmm2, qword ptr [rax+0x8]
",28,No Issues
namd_r,896,add,sd,"vaddsd xmm2, xmm2, qword ptr [rax+0x8]
",48,No Issues
namd_r,896,add,sd,"vaddsd xmm2, xmm2, qword ptr [rax+0x8]
",0,No Issues
namd_r,896,add,sd,"vaddsd xmm2, xmm2, qword ptr [rax+0x8]
",16,No Issues
namd_r,896,add,sd,"vaddsd xmm2, xmm2, qword ptr [rax+0x8]
",28,SDC
namd_r,896,add,sd,"vaddsd xmm2, xmm2, qword ptr [rax+0x8]
",48,Crashed
namd_r,799,sub,sd,"vsubsd xmm4, xmm0, xmm10
",0,No Issues
namd_r,799,sub,sd,"vsubsd xmm4, xmm0, xmm10
",16,No Issues
namd_r,799,sub,sd,"vsubsd xmm4, xmm0, xmm10
",28,No Issues
namd_r,799,sub,sd,"vsubsd xmm4, xmm0, xmm10
",48,No Issues
namd_r,799,sub,sd,"vsubsd xmm4, xmm0, xmm10
",0,No Issues
namd_r,799,sub,sd,"vsubsd xmm4, xmm0, xmm10
",16,No Issues
namd_r,799,sub,sd,"vsubsd xmm4, xmm0, xmm10
",28,SDC
namd_r,799,sub,sd,"vsubsd xmm4, xmm0, xmm10
",48,Crashed
namd_r,375,mul,sd,"vmulsd xmm10, xmm9, qword ptr [rsp+0x40]
",0,No Issues
namd_r,375,mul,sd,"vmulsd xmm10, xmm9, qword ptr [rsp+0x40]
",16,No Issues
namd_r,375,mul,sd,"vmulsd xmm10, xmm9, qword ptr [rsp+0x40]
",28,No Issues
namd_r,375,mul,sd,"vmulsd xmm10, xmm9, qword ptr [rsp+0x40]
",48,No Issues
namd_r,375,mul,sd,"vmulsd xmm10, xmm9, qword ptr [rsp+0x40]
",0,No Issues
namd_r,375,mul,sd,"vmulsd xmm10, xmm9, qword ptr [rsp+0x40]
",16,No Issues
namd_r,375,mul,sd,"vmulsd xmm10, xmm9, qword ptr [rsp+0x40]
",28,No Issues
namd_r,375,mul,sd,"vmulsd xmm10, xmm9, qword ptr [rsp+0x40]
",48,Crashed
namd_r,1389,mul,sd,"vmulsd xmm7, xmm14, xmm11
",0,No Issues
namd_r,1389,mul,sd,"vmulsd xmm7, xmm14, xmm11
",16,No Issues
namd_r,1389,mul,sd,"vmulsd xmm7, xmm14, xmm11
",28,No Issues
namd_r,1389,mul,sd,"vmulsd xmm7, xmm14, xmm11
",48,No Issues
namd_r,1460,mul,sd,"vmulsd xmm0, xmm6, qword ptr [rsp+0xb8]
",0,No Issues
namd_r,1460,mul,sd,"vmulsd xmm0, xmm6, qword ptr [rsp+0xb8]
",16,No Issues
namd_r,1460,mul,sd,"vmulsd xmm0, xmm6, qword ptr [rsp+0xb8]
",28,No Issues
namd_r,1460,mul,sd,"vmulsd xmm0, xmm6, qword ptr [rsp+0xb8]
",48,Crashed
namd_r,1497,mul,sd,"vmulsd xmm10, xmm3, qword ptr [rax+0x30]
",0,No Issues
namd_r,1497,mul,sd,"vmulsd xmm10, xmm3, qword ptr [rax+0x30]
",16,No Issues
namd_r,1497,mul,sd,"vmulsd xmm10, xmm3, qword ptr [rax+0x30]
",28,No Issues
namd_r,1497,mul,sd,"vmulsd xmm10, xmm3, qword ptr [rax+0x30]
",48,Crashed
namd_r,1348,mul,sd,"vmulsd xmm7, xmm7, xmm0
",0,No Issues
namd_r,1348,mul,sd,"vmulsd xmm7, xmm7, xmm0
",16,No Issues
namd_r,1348,mul,sd,"vmulsd xmm7, xmm7, xmm0
",28,No Issues
namd_r,1348,mul,sd,"vmulsd xmm7, xmm7, xmm0
",48,Crashed
namd_r,768,add,sd,"vaddsd xmm2, xmm7, qword ptr [rip+0x5000f]
",0,No Issues
namd_r,768,add,sd,"vaddsd xmm2, xmm7, qword ptr [rip+0x5000f]
",16,No Issues
namd_r,768,add,sd,"vaddsd xmm2, xmm7, qword ptr [rip+0x5000f]
",28,No Issues
namd_r,768,add,sd,"vaddsd xmm2, xmm7, qword ptr [rip+0x5000f]
",48,No Issues
namd_r,768,add,sd,"vaddsd xmm2, xmm7, qword ptr [rip+0x5000f]
",0,No Issues
namd_r,768,add,sd,"vaddsd xmm2, xmm7, qword ptr [rip+0x5000f]
",16,No Issues
namd_r,768,add,sd,"vaddsd xmm2, xmm7, qword ptr [rip+0x5000f]
",28,No Issues
namd_r,768,add,sd,"vaddsd xmm2, xmm7, qword ptr [rip+0x5000f]
",48,No Issues
namd_r,1422,sub,sd,"vsubsd xmm11, xmm12, xmm11
",0,No Issues
namd_r,1422,sub,sd,"vsubsd xmm11, xmm12, xmm11
",16,No Issues
namd_r,1422,sub,sd,"vsubsd xmm11, xmm12, xmm11
",28,No Issues
namd_r,1422,sub,sd,"vsubsd xmm11, xmm12, xmm11
",48,No Issues
namd_r,1063,add,pd,"vaddpd xmm1, xmm1, xmmword ptr [rax]
",0,No Issues
namd_r,1063,add,pd,"vaddpd xmm1, xmm1, xmmword ptr [rax]
",16,SDC
namd_r,1063,add,pd,"vaddpd xmm1, xmm1, xmmword ptr [rax]
",28,SDC
namd_r,1063,add,pd,"vaddpd xmm1, xmm1, xmmword ptr [rax]
",48,Crashed
namd_r,1387,mul,sd,"vmulsd xmm14, xmm6, xmm14
",0,No Issues
namd_r,1387,mul,sd,"vmulsd xmm14, xmm6, xmm14
",16,No Issues
namd_r,1387,mul,sd,"vmulsd xmm14, xmm6, xmm14
",28,No Issues
namd_r,1387,mul,sd,"vmulsd xmm14, xmm6, xmm14
",48,Crashed
namd_r,457,add,sd,"vaddsd xmm0, xmm0, qword ptr [rdx+0x10]
",0,No Issues
namd_r,457,add,sd,"vaddsd xmm0, xmm0, qword ptr [rdx+0x10]
",16,No Issues
namd_r,457,add,sd,"vaddsd xmm0, xmm0, qword ptr [rdx+0x10]
",28,No Issues
namd_r,457,add,sd,"vaddsd xmm0, xmm0, qword ptr [rdx+0x10]
",48,No Issues
namd_r,457,add,sd,"vaddsd xmm0, xmm0, qword ptr [rdx+0x10]
",0,No Issues
namd_r,457,add,sd,"vaddsd xmm0, xmm0, qword ptr [rdx+0x10]
",16,No Issues
namd_r,457,add,sd,"vaddsd xmm0, xmm0, qword ptr [rdx+0x10]
",28,SDC
namd_r,457,add,sd,"vaddsd xmm0, xmm0, qword ptr [rdx+0x10]
",48,Crashed
namd_r,667,sub,sd,"vsubsd xmm12, xmm7, qword ptr [rbx]
",0,No Issues
namd_r,667,sub,sd,"vsubsd xmm12, xmm7, qword ptr [rbx]
",16,No Issues
namd_r,667,sub,sd,"vsubsd xmm12, xmm7, qword ptr [rbx]
",28,No Issues
namd_r,667,sub,sd,"vsubsd xmm12, xmm7, qword ptr [rbx]
",48,No Issues
namd_r,667,sub,sd,"vsubsd xmm12, xmm7, qword ptr [rbx]
",0,No Issues
namd_r,667,sub,sd,"vsubsd xmm12, xmm7, qword ptr [rbx]
",16,No Issues
namd_r,667,sub,sd,"vsubsd xmm12, xmm7, qword ptr [rbx]
",28,SDC
namd_r,667,sub,sd,"vsubsd xmm12, xmm7, qword ptr [rbx]
",48,Crashed
namd_r,631,sub,sd,"vsubsd xmm10, xmm9, xmm10
",0,No Issues
namd_r,631,sub,sd,"vsubsd xmm10, xmm9, xmm10
",16,No Issues
namd_r,631,sub,sd,"vsubsd xmm10, xmm9, xmm10
",28,No Issues
namd_r,631,sub,sd,"vsubsd xmm10, xmm9, xmm10
",48,No Issues
namd_r,631,sub,sd,"vsubsd xmm10, xmm9, xmm10
",0,No Issues
namd_r,631,sub,sd,"vsubsd xmm10, xmm9, xmm10
",16,No Issues
namd_r,631,sub,sd,"vsubsd xmm10, xmm9, xmm10
",28,No Issues
namd_r,631,sub,sd,"vsubsd xmm10, xmm9, xmm10
",48,No Issues
namd_r,1073,mul,sd,"vmulsd xmm9, xmm12, qword ptr [rsp+0x70]
",0,No Issues
namd_r,1073,mul,sd,"vmulsd xmm9, xmm12, qword ptr [rsp+0x70]
",16,No Issues
namd_r,1073,mul,sd,"vmulsd xmm9, xmm12, qword ptr [rsp+0x70]
",28,No Issues
namd_r,1073,mul,sd,"vmulsd xmm9, xmm12, qword ptr [rsp+0x70]
",48,Crashed
namd_r,1030,mul,sd,"vmulsd xmm6, xmm6, xmm0
",0,No Issues
namd_r,1030,mul,sd,"vmulsd xmm6, xmm6, xmm0
",16,No Issues
namd_r,1030,mul,sd,"vmulsd xmm6, xmm6, xmm0
",28,No Issues
namd_r,1030,mul,sd,"vmulsd xmm6, xmm6, xmm0
",48,No Issues
namd_r,1030,mul,sd,"vmulsd xmm6, xmm6, xmm0
",0,No Issues
namd_r,1030,mul,sd,"vmulsd xmm6, xmm6, xmm0
",16,No Issues
namd_r,1030,mul,sd,"vmulsd xmm6, xmm6, xmm0
",28,No Issues
namd_r,1030,mul,sd,"vmulsd xmm6, xmm6, xmm0
",48,Crashed
namd_r,681,mul,sd,"vmulsd xmm9, xmm2, qword ptr [rax+0x50]
",0,No Issues
namd_r,681,mul,sd,"vmulsd xmm9, xmm2, qword ptr [rax+0x50]
",16,No Issues
namd_r,681,mul,sd,"vmulsd xmm9, xmm2, qword ptr [rax+0x50]
",28,No Issues
namd_r,681,mul,sd,"vmulsd xmm9, xmm2, qword ptr [rax+0x50]
",48,No Issues
namd_r,681,mul,sd,"vmulsd xmm9, xmm2, qword ptr [rax+0x50]
",0,No Issues
namd_r,681,mul,sd,"vmulsd xmm9, xmm2, qword ptr [rax+0x50]
",16,No Issues
namd_r,681,mul,sd,"vmulsd xmm9, xmm2, qword ptr [rax+0x50]
",28,SDC
namd_r,681,mul,sd,"vmulsd xmm9, xmm2, qword ptr [rax+0x50]
",48,Crashed
namd_r,1357,add,sd,"vaddsd xmm5, xmm5, xmm14
",0,No Issues
namd_r,1357,add,sd,"vaddsd xmm5, xmm5, xmm14
",16,No Issues
namd_r,1357,add,sd,"vaddsd xmm5, xmm5, xmm14
",28,No Issues
namd_r,1357,add,sd,"vaddsd xmm5, xmm5, xmm14
",48,Crashed
namd_r,400,sub,sd,"vsubsd xmm7, xmm0, xmm8
",0,No Issues
namd_r,400,sub,sd,"vsubsd xmm7, xmm0, xmm8
",16,No Issues
namd_r,400,sub,sd,"vsubsd xmm7, xmm0, xmm8
",28,No Issues
namd_r,400,sub,sd,"vsubsd xmm7, xmm0, xmm8
",48,No Issues
namd_r,400,sub,sd,"vsubsd xmm7, xmm0, xmm8
",0,No Issues
namd_r,400,sub,sd,"vsubsd xmm7, xmm0, xmm8
",16,No Issues
namd_r,400,sub,sd,"vsubsd xmm7, xmm0, xmm8
",28,No Issues
namd_r,400,sub,sd,"vsubsd xmm7, xmm0, xmm8
",48,Crashed
namd_r,533,add,pd,"vaddpd xmm2, xmm2, xmmword ptr [rax]
",0,No Issues
namd_r,533,add,pd,"vaddpd xmm2, xmm2, xmmword ptr [rax]
",16,No Issues
namd_r,533,add,pd,"vaddpd xmm2, xmm2, xmmword ptr [rax]
",28,SDC
namd_r,533,add,pd,"vaddpd xmm2, xmm2, xmmword ptr [rax]
",48,Crashed
namd_r,533,add,pd,"vaddpd xmm2, xmm2, xmmword ptr [rax]
",0,No Issues
namd_r,533,add,pd,"vaddpd xmm2, xmm2, xmmword ptr [rax]
",16,SDC
namd_r,533,add,pd,"vaddpd xmm2, xmm2, xmmword ptr [rax]
",28,SDC
namd_r,533,add,pd,"vaddpd xmm2, xmm2, xmmword ptr [rax]
",48,Crashed
namd_r,1222,add,sd,"vaddsd xmm13, xmm0, xmm13
",0,No Issues
namd_r,1222,add,sd,"vaddsd xmm13, xmm0, xmm13
",16,No Issues
namd_r,1222,add,sd,"vaddsd xmm13, xmm0, xmm13
",28,SDC
namd_r,1222,add,sd,"vaddsd xmm13, xmm0, xmm13
",48,Crashed
namd_r,936,sub,sd,"vsubsd xmm14, xmm3, xmm14
",0,No Issues
namd_r,936,sub,sd,"vsubsd xmm14, xmm3, xmm14
",16,No Issues
namd_r,936,sub,sd,"vsubsd xmm14, xmm3, xmm14
",28,No Issues
namd_r,936,sub,sd,"vsubsd xmm14, xmm3, xmm14
",48,No Issues
namd_r,936,sub,sd,"vsubsd xmm14, xmm3, xmm14
",0,No Issues
namd_r,936,sub,sd,"vsubsd xmm14, xmm3, xmm14
",16,No Issues
namd_r,936,sub,sd,"vsubsd xmm14, xmm3, xmm14
",28,SDC
namd_r,936,sub,sd,"vsubsd xmm14, xmm3, xmm14
",48,Crashed
namd_r,1216,mul,pd,"vmulpd xmm0, xmm0, xmm10
",0,No Issues
namd_r,1216,mul,pd,"vmulpd xmm0, xmm0, xmm10
",16,No Issues
namd_r,1216,mul,pd,"vmulpd xmm0, xmm0, xmm10
",28,SDC
namd_r,1216,mul,pd,"vmulpd xmm0, xmm0, xmm10
",48,Crashed
namd_r,677,mul,sd,"vmulsd xmm13, xmm0, qword ptr [rip+0x49d57]
",0,No Issues
namd_r,677,mul,sd,"vmulsd xmm13, xmm0, qword ptr [rip+0x49d57]
",16,No Issues
namd_r,677,mul,sd,"vmulsd xmm13, xmm0, qword ptr [rip+0x49d57]
",28,No Issues
namd_r,677,mul,sd,"vmulsd xmm13, xmm0, qword ptr [rip+0x49d57]
",48,No Issues
namd_r,677,mul,sd,"vmulsd xmm13, xmm0, qword ptr [rip+0x49d57]
",0,No Issues
namd_r,677,mul,sd,"vmulsd xmm13, xmm0, qword ptr [rip+0x49d57]
",16,No Issues
namd_r,677,mul,sd,"vmulsd xmm13, xmm0, qword ptr [rip+0x49d57]
",28,No Issues
namd_r,677,mul,sd,"vmulsd xmm13, xmm0, qword ptr [rip+0x49d57]
",48,SDC
namd_r,520,mul,sd,"vmulsd xmm10, xmm6, xmm13
",0,No Issues
namd_r,520,mul,sd,"vmulsd xmm10, xmm6, xmm13
",16,No Issues
namd_r,520,mul,sd,"vmulsd xmm10, xmm6, xmm13
",28,No Issues
namd_r,520,mul,sd,"vmulsd xmm10, xmm6, xmm13
",48,No Issues
namd_r,520,mul,sd,"vmulsd xmm10, xmm6, xmm13
",0,No Issues
namd_r,520,mul,sd,"vmulsd xmm10, xmm6, xmm13
",16,No Issues
namd_r,520,mul,sd,"vmulsd xmm10, xmm6, xmm13
",28,No Issues
namd_r,520,mul,sd,"vmulsd xmm10, xmm6, xmm13
",48,No Issues
namd_r,543,mul,sd,"vmulsd xmm12, xmm1, xmm7
",0,No Issues
namd_r,543,mul,sd,"vmulsd xmm12, xmm1, xmm7
",16,No Issues
namd_r,543,mul,sd,"vmulsd xmm12, xmm1, xmm7
",28,No Issues
namd_r,543,mul,sd,"vmulsd xmm12, xmm1, xmm7
",48,No Issues
namd_r,543,mul,sd,"vmulsd xmm12, xmm1, xmm7
",0,No Issues
namd_r,543,mul,sd,"vmulsd xmm12, xmm1, xmm7
",16,No Issues
namd_r,543,mul,sd,"vmulsd xmm12, xmm1, xmm7
",28,No Issues
namd_r,543,mul,sd,"vmulsd xmm12, xmm1, xmm7
",48,No Issues
namd_r,1022,add,sd,"vaddsd xmm4, xmm13, xmm4
",0,No Issues
namd_r,1022,add,sd,"vaddsd xmm4, xmm13, xmm4
",16,No Issues
namd_r,1022,add,sd,"vaddsd xmm4, xmm13, xmm4
",28,No Issues
namd_r,1022,add,sd,"vaddsd xmm4, xmm13, xmm4
",48,No Issues
namd_r,1022,add,sd,"vaddsd xmm4, xmm13, xmm4
",0,No Issues
namd_r,1022,add,sd,"vaddsd xmm4, xmm13, xmm4
",16,No Issues
namd_r,1022,add,sd,"vaddsd xmm4, xmm13, xmm4
",28,No Issues
namd_r,1022,add,sd,"vaddsd xmm4, xmm13, xmm4
",48,Crashed
namd_r,466,add,pd,"vaddpd xmm0, xmm0, xmmword ptr [rax+0x10]
",0,No Issues
namd_r,466,add,pd,"vaddpd xmm0, xmm0, xmmword ptr [rax+0x10]
",16,No Issues
namd_r,466,add,pd,"vaddpd xmm0, xmm0, xmmword ptr [rax+0x10]
",28,Crashed
namd_r,466,add,pd,"vaddpd xmm0, xmm0, xmmword ptr [rax+0x10]
",48,Crashed
namd_r,466,add,pd,"vaddpd xmm0, xmm0, xmmword ptr [rax+0x10]
",0,No Issues
namd_r,466,add,pd,"vaddpd xmm0, xmm0, xmmword ptr [rax+0x10]
",16,No Issues
namd_r,466,add,pd,"vaddpd xmm0, xmm0, xmmword ptr [rax+0x10]
",28,Crashed
namd_r,466,add,pd,"vaddpd xmm0, xmm0, xmmword ptr [rax+0x10]
",48,Crashed
namd_r,1069,sub,sd,"vsubsd xmm7, xmm4, qword ptr [rbx+0x10]
",0,No Issues
namd_r,1069,sub,sd,"vsubsd xmm7, xmm4, qword ptr [rbx+0x10]
",16,No Issues
namd_r,1069,sub,sd,"vsubsd xmm7, xmm4, qword ptr [rbx+0x10]
",28,No Issues
namd_r,1069,sub,sd,"vsubsd xmm7, xmm4, qword ptr [rbx+0x10]
",48,Crashed
namd_r,506,add,sd,"vaddsd xmm1, xmm1, qword ptr [rax+0x10]
",0,No Issues
namd_r,506,add,sd,"vaddsd xmm1, xmm1, qword ptr [rax+0x10]
",16,No Issues
namd_r,506,add,sd,"vaddsd xmm1, xmm1, qword ptr [rax+0x10]
",28,No Issues
namd_r,506,add,sd,"vaddsd xmm1, xmm1, qword ptr [rax+0x10]
",48,No Issues
namd_r,506,add,sd,"vaddsd xmm1, xmm1, qword ptr [rax+0x10]
",0,No Issues
namd_r,506,add,sd,"vaddsd xmm1, xmm1, qword ptr [rax+0x10]
",16,No Issues
namd_r,506,add,sd,"vaddsd xmm1, xmm1, qword ptr [rax+0x10]
",28,No Issues
namd_r,506,add,sd,"vaddsd xmm1, xmm1, qword ptr [rax+0x10]
",48,Crashed
namd_r,1245,add,sd,"vaddsd xmm8, xmm15, qword ptr [rax]
",0,No Issues
namd_r,1245,add,sd,"vaddsd xmm8, xmm15, qword ptr [rax]
",16,No Issues
namd_r,1245,add,sd,"vaddsd xmm8, xmm15, qword ptr [rax]
",28,Crashed
namd_r,1245,add,sd,"vaddsd xmm8, xmm15, qword ptr [rax]
",48,Crashed
namd_r,864,mul,sd,"vmulsd xmm4, xmm4, xmm2
",0,No Issues
namd_r,864,mul,sd,"vmulsd xmm4, xmm4, xmm2
",16,No Issues
namd_r,864,mul,sd,"vmulsd xmm4, xmm4, xmm2
",28,No Issues
namd_r,864,mul,sd,"vmulsd xmm4, xmm4, xmm2
",48,No Issues
namd_r,864,mul,sd,"vmulsd xmm4, xmm4, xmm2
",0,No Issues
namd_r,864,mul,sd,"vmulsd xmm4, xmm4, xmm2
",16,No Issues
namd_r,864,mul,sd,"vmulsd xmm4, xmm4, xmm2
",28,No Issues
namd_r,864,mul,sd,"vmulsd xmm4, xmm4, xmm2
",48,Crashed
namd_r,1011,mul,sd,"vmulsd xmm2, xmm4, qword ptr [rax+0x30]
",0,No Issues
namd_r,1011,mul,sd,"vmulsd xmm2, xmm4, qword ptr [rax+0x30]
",16,No Issues
namd_r,1011,mul,sd,"vmulsd xmm2, xmm4, qword ptr [rax+0x30]
",28,No Issues
namd_r,1011,mul,sd,"vmulsd xmm2, xmm4, qword ptr [rax+0x30]
",48,No Issues
namd_r,1011,mul,sd,"vmulsd xmm2, xmm4, qword ptr [rax+0x30]
",0,No Issues
namd_r,1011,mul,sd,"vmulsd xmm2, xmm4, qword ptr [rax+0x30]
",16,No Issues
namd_r,1011,mul,sd,"vmulsd xmm2, xmm4, qword ptr [rax+0x30]
",28,No Issues
namd_r,1011,mul,sd,"vmulsd xmm2, xmm4, qword ptr [rax+0x30]
",48,SDC
namd_r,1493,mul,sd,"vmulsd xmm3, xmm6, qword ptr [r12+0x8]
",0,No Issues
namd_r,1493,mul,sd,"vmulsd xmm3, xmm6, qword ptr [r12+0x8]
",16,No Issues
namd_r,1493,mul,sd,"vmulsd xmm3, xmm6, qword ptr [r12+0x8]
",28,No Issues
namd_r,1493,mul,sd,"vmulsd xmm3, xmm6, qword ptr [r12+0x8]
",48,Crashed
namd_r,1327,sub,sd,"vsubsd xmm0, xmm0, qword ptr [r12+rax*8]
",0,No Issues
namd_r,1327,sub,sd,"vsubsd xmm0, xmm0, qword ptr [r12+rax*8]
",16,No Issues
namd_r,1327,sub,sd,"vsubsd xmm0, xmm0, qword ptr [r12+rax*8]
",28,No Issues
namd_r,1327,sub,sd,"vsubsd xmm0, xmm0, qword ptr [r12+rax*8]
",48,Crashed
namd_r,880,add,sd,"vaddsd xmm12, xmm12, xmm4
",0,No Issues
namd_r,880,add,sd,"vaddsd xmm12, xmm12, xmm4
",16,No Issues
namd_r,880,add,sd,"vaddsd xmm12, xmm12, xmm4
",28,No Issues
namd_r,880,add,sd,"vaddsd xmm12, xmm12, xmm4
",48,No Issues
namd_r,880,add,sd,"vaddsd xmm12, xmm12, xmm4
",0,No Issues
namd_r,880,add,sd,"vaddsd xmm12, xmm12, xmm4
",16,SDC
namd_r,880,add,sd,"vaddsd xmm12, xmm12, xmm4
",28,No Issues
namd_r,880,add,sd,"vaddsd xmm12, xmm12, xmm4
",48,Crashed
namd_r,342,mul,sd,"vmulsd xmm9, xmm11, qword ptr [rsp+0x40]
",0,No Issues
namd_r,342,mul,sd,"vmulsd xmm9, xmm11, qword ptr [rsp+0x40]
",16,No Issues
namd_r,342,mul,sd,"vmulsd xmm9, xmm11, qword ptr [rsp+0x40]
",28,No Issues
namd_r,342,mul,sd,"vmulsd xmm9, xmm11, qword ptr [rsp+0x40]
",48,No Issues
namd_r,342,mul,sd,"vmulsd xmm9, xmm11, qword ptr [rsp+0x40]
",0,No Issues
